meanBytes,minBytes,maxBytes,medAbsDev,skewLength,kurtosisLength,meanTBP,varTBP,medianTBP,kurtosisTBP,skewTBP,network_total,network_in,network_out,network_external,network_local,network_in_local,network_out_local,meanBytes_out_external,meanBytes_in_external,meanBytes_out_local,meanBytes_in_local,device,state,event,start_time,protocol,hosts
137.33333333333334,54,187,23.721635496089633,-0.6686771541116803,-1.4999999999999996,0.005168666666666667,3.456768033333334e-05,0.003941,-1.5,0.36687794944290275,3,2,1,3,0,0,0,171.0,120.5,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275092.814769,TCP,*.compute.amazonaws.com
132.5,54,251,86.73222978257772,0.3243071156646908,-1.5799882104546144,0.04241025,0.0028399558629166656,0.0291675,-1.409978484337295,0.4618034317571934,4,2,2,4,0,0,0,112.5,152.5,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275082.297127,TCP,*.compute.amazonaws.com
104.5,54,171,63.010594286488086,0.1399090900831611,-1.8156827339769899,0.0636345,0.005222609181666667,0.0494475,-1.4479810641989495,0.4063472002003138,4,1,3,4,0,0,0,93.0,139.0,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275103.276561,TCP,rss-dpd-service.ring.com
452.14285714285717,54,5092,8.895613311033612,3.608068340564071,12.221841750072507,0.02442828571428572,0.0015710079435142855,0.010054,1.6700714769815255,1.8116068723958358,21,8,13,21,0,0,0,210.46153846153845,844.875,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275077.78629,TCP,*.compute.amazonaws.com
121.33333333333333,54,171,47.443270992179265,-0.49092817692719803,-1.5000000000000002,0.058883,0.0061576335730000025,0.028682,-1.4999999999999998,0.6023197273468779,3,1,2,3,0,0,0,112.5,139.0,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275088.0252109,TCP,rss-dpd-service.ring.com
94.4,54,171,0.0,0.5284293136097546,-1.574284165975465,0.059234600000000005,0.0029648301698000003,0.064308,-1.4104905379879276,0.13747592924266613,5,2,3,5,0,0,0,93.0,96.5,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275113.312207,TCP,rss-dpd-service.ring.com
104.5,54,171,63.010594286488086,0.1399090900831611,-1.8156827339769899,0.059490249999999995,0.00300824410425,0.0525405,-0.9598560307059252,0.42925080847710917,4,2,2,4,0,0,0,112.5,96.5,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275108.268993,TCP,rss-dpd-service.ring.com
61.666666666666664,54,123,0.0,2.474873734152917,4.125000000000002,0.012400000000000001,0.000990439948,0.001986,4.0811164130771855,2.4594923579402295,9,2,7,9,0,0,0,63.857142857142854,54.0,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275066.591648,TCP,wu.ring.com
398.2,54,1514,8.895613311033612,1.3634089376841032,0.016638992828937216,0.022622999999999997,0.0018544347837777778,0.0016885,0.5123025794056653,1.5394920857106678,10,5,5,10,0,0,0,78.0,718.4,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275062.077755,TCP,wu.ring.com
92.36363636363636,54,267,0.0,1.7849065785525802,2.136942145566323,0.01353263636363636,0.0005471599610545456,0.008190000000000001,4.5326583527189515,2.3925340765403105,11,5,6,11,0,0,0,80.0,107.2,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275060.8507378,TCP,*.compute.amazonaws.com
442.4,54,1483,71.1649064882689,1.0856904405113315,-0.6618682249331638,0.00638,0.00035556846674999993,0.00036,9.335527813624452,3.2743094879780017,25,14,11,25,0,0,0,554.7272727272727,354.14285714285717,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275063.3567102,TCP,wu.ring.com
116.5,54,187,86.73222978257772,0.024277073203525415,-1.967696322452049,0.009497,6.189532866666668e-05,0.0095775,-1.1708753056371026,-0.03226422388722325,4,2,2,4,0,0,0,112.5,120.5,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275107.8149571,TCP,*.compute.amazonaws.com
121.33333333333333,54,171,47.443270992179265,-0.49092817692719803,-1.5000000000000002,0.05767833333333334,0.007743732858333336,0.01407,-1.4999999999999996,0.6868245576062548,3,1,2,3,0,0,0,112.5,139.0,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275058.240632,TCP,rss-dpd-service.ring.com
234.5,54,1211,63.010594286488086,2.201778715851864,2.9739852095516612,0.070713,0.008555209496857143,0.031627499999999996,-0.04396076296728335,1.1030802653374556,8,4,4,8,0,0,0,104.5,364.5,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275077.075232,TCP,rss-dpd-service.ring.com
868.9192200557103,68,1266,0.0,-0.5235242234609059,-1.6217401499820834,0.006111064066852369,9.229025601541568e-05,0.003039,41.76255663902243,5.031732803195866,718,12,706,718,0,0,0,881.9660056657224,101.33333333333333,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275056.4737892,UDP,*.compute.amazonaws.com
104.5,54,171,63.010594286488086,0.1399090900831611,-1.8156827339769899,0.030022,0.001791246232666667,0.0136675,-0.7220980775673511,1.0709453579589998,4,1,3,4,0,0,0,93.0,139.0,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275093.083603,TCP,rss-dpd-service.ring.com
137.33333333333334,54,187,23.721635496089633,-0.6686771541116803,-1.4999999999999996,0.007442333333333333,4.263222433333333e-05,0.010119,-1.5000000000000002,-0.6265517833818043,3,2,1,3,0,0,0,171.0,120.5,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-03_19:15:55.81s,1628032558.488718,TCP,*.compute.amazonaws.com
201.33333333333334,54,411,126.02118857297617,0.5454588102140286,-1.4999999999999998,0.061801999999999996,0.006668914444,0.031024,-1.5,0.5940380602046124,3,1,2,3,0,0,0,96.5,411.0,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-06_14:37:36.60s,1628275066.618641,TCP,rss-dpd-service.ring.com
121.33333333333333,54,171,47.443270992179265,-0.49092817692719803,-1.5000000000000002,0.04450433333333333,0.004392681406333333,0.012837999999999999,-1.5,0.6773765618599736,3,1,2,3,0,0,0,112.5,139.0,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-03_19:15:55.81s,1628032588.085164,TCP,rss-dpd-service.ring.com
104.5,54,171,63.010594286488086,0.1399090900831611,-1.8156827339769899,0.056463,0.009788681804666664,0.0106365,-0.6772057193423016,1.1412256622142203,4,1,3,4,0,0,0,93.0,139.0,0.0,0.0,ring-doorbell,android_lan_audio,2021-08-03_19:15:55.81s,1628032623.503841,TCP,rss-dpd-service.ring.com
