meanBytes,minBytes,maxBytes,medAbsDev,skewLength,kurtosisLength,meanTBP,varTBP,medianTBP,kurtosisTBP,skewTBP,network_total,network_in,network_out,network_external,network_local,network_in_local,network_out_local,meanBytes_out_external,meanBytes_in_external,meanBytes_out_local,meanBytes_in_local,device,state,event,start_time,protocol,hosts
378.3333333333333,54,2958,0.0,2.4694149744656664,5.669488917332396,0.019836916666666666,0.001083966593210145,0.010140999999999999,5.233016190614604,2.440441114495611,24,9,15,24,0,0,0,112.0,822.2222222222222,0.0,0.0,tplink-bulb,android_lan_color,2021-08-02_04:52:35.34s,1627894373.844081,TCP,use1-api.tplinkra.com
140.3846153846154,54,1060,0.0,3.129586512924555,7.896390898815696,0.020007846153846157,0.0012181780669743589,0.004957,3.329652963753026,2.0967694142763817,13,0,0,0,13,6,7,0.0,0.0,198.28571428571428,72.83333333333333,tplink-bulb,android_lan_color,2021-08-02_04:52:35.34s,1627894366.403524,TCP,pixel3a
94.92307692307692,54,428,0.0,2.6518094295224803,5.661627853058004,0.03419538461538462,0.00400352987325641,0.0014789999999999998,0.12010337949045269,1.3901053231970937,13,0,0,0,13,6,7,0.0,0.0,108.0,79.66666666666667,tplink-bulb,android_lan_color,2021-08-02_04:52:35.34s,1627894366.8260381,TCP,pixel3a
71.38461538461539,54,174,0.0,2.0065554967139634,2.4139855950169196,0.015309692307692309,0.0012898478350641027,0.0025280000000000003,6.394468314948275,2.7919767637866033,13,0,0,0,13,6,7,0.0,0.0,66.28571428571429,77.33333333333333,tplink-bulb,android_lan_color,2021-08-02_04:52:35.34s,1627894357.747161,TCP,pixel3a
85.5,54,120,44.478066555168056,0.013513410069151932,-1.9820024560634704,0.0039020000000000005,3.1462586e-05,0.0017065000000000001,-0.7416043713989686,1.0574376687237024,4,2,2,4,0,0,0,87.0,84.0,0.0,0.0,tplink-bulb,android_lan_color,2021-08-02_04:52:35.34s,1627894381.51287,TCP,devs.tplinkcloud.com
78.61538461538461,54,220,0.0,1.9526016781476618,2.0001218115550854,0.023279615384615385,0.0016387815920897435,0.00411,1.4573202545856079,1.7017758044324243,13,0,0,0,13,6,7,0.0,0.0,78.28571428571429,79.0,tplink-bulb,android_lan_color,2021-08-02_04:52:35.34s,1627894387.43835,TCP,pixel3a
94.92307692307692,54,428,0.0,2.6518094295224803,5.661627853058004,0.02243307692307692,0.0024637772825769236,0.0022949999999999997,1.6948562295955778,1.9163229895690175,13,0,0,0,13,6,7,0.0,0.0,108.0,79.66666666666667,tplink-bulb,android_lan_color,2021-08-02_04:52:35.34s,1627894366.673218,TCP,pixel3a
409.0,54,1281,143.07111408579058,1.0756457998753255,-0.7359742273715568,0.13997374999999998,0.09202654390535714,0.0230675,2.9638966806548845,2.201067759106454,8,4,4,8,0,0,0,667.5,150.5,0.0,0.0,tplink-bulb,android_lan_color,2021-08-02_04:52:35.34s,1627894357.433793,TCP,devs.tplinkcloud.com
78.6923076923077,54,221,0.0,1.956299014338963,2.0199350167923944,0.021151384615384614,0.00209522764825641,0.0021420000000000002,1.934504684527532,1.951118280981197,13,0,0,0,13,6,7,0.0,0.0,78.42857142857143,79.0,tplink-bulb,android_lan_color,2021-08-02_04:52:35.34s,1627894366.535568,TCP,pixel3a
409.0,54,1281,143.07111408579058,1.0756457998753255,-0.7359742273715568,0.011148,0.00016701482866666672,0.0078255,-1.1012600522921583,0.6766696898105371,4,2,2,4,0,0,0,667.5,150.5,0.0,0.0,tplink-bulb,android_lan_color,2021-08-02_04:52:35.34s,1627894366.05463,TCP,devs.tplinkcloud.com
78.61538461538461,54,220,0.0,1.9526016781476618,2.0001218115550854,0.021496384615384615,0.0014575110427564103,0.0057799999999999995,1.4230722973245022,1.8027430182038653,13,0,0,0,13,6,7,0.0,0.0,78.28571428571429,79.0,tplink-bulb,android_lan_color,2021-08-02_05:44:58.34s,1627897530.4562452,TCP,pixel3a
89.38461538461539,54,317,0.0,2.096756233126451,2.737694031586635,0.021825923076923073,0.002037964948410256,0.0019809999999999997,1.8848096253362758,1.9172201739067372,13,0,0,0,13,6,7,0.0,0.0,79.28571428571429,101.16666666666667,tplink-bulb,android_lan_color,2021-08-02_04:52:35.34s,1627894372.297391,TCP,pixel3a
140.30769230769232,54,1059,0.0,3.1294976875371474,7.896018658136628,0.017161923076923078,0.0010296928307435898,0.002071,2.569488139637997,2.007833226400923,13,0,0,0,13,6,7,0.0,0.0,198.14285714285714,72.83333333333333,tplink-bulb,android_lan_color,2021-08-02_04:52:35.34s,1627894387.328319,TCP,pixel3a
140.30769230769232,54,1059,0.0,3.1294976875371474,7.896018658136628,0.02171961538461539,0.002029817690256411,0.001895,1.6608325242505888,1.8999361752914061,13,0,0,0,13,6,7,0.0,0.0,198.14285714285714,72.83333333333333,tplink-bulb,android_lan_color,2021-08-02_05:44:58.34s,1627897530.3003237,TCP,pixel3a
94.92307692307692,54,428,0.0,2.6518094295224803,5.661627853058004,0.022161923076923076,0.0014139303994102563,0.0061600000000000005,1.3772928260954238,1.777665313109372,13,0,0,0,13,6,7,0.0,0.0,108.0,79.66666666666667,tplink-bulb,android_lan_color,2021-08-02_05:44:58.34s,1627897509.8665721,TCP,pixel3a
323.4166666666667,54,1281,128.24509190073456,1.6332244557045585,0.9110281472868591,0.08403733333333334,0.03416199747642424,0.0120945,4.335216194381273,2.3921286681345206,12,6,6,12,0,0,0,491.8333333333333,155.0,0.0,0.0,tplink-bulb,android_lan_color,2021-08-02_05:44:58.34s,1627897500.447616,TCP,devs.tplinkcloud.com
